PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,GroupNo,Deck,Num,Side
1597_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Hahnstonsen,1,1597,1,G,254,P
1599_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Giedion Drelcate,1,1599,1,C,58,P
1599_02,Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Enifak Drelcate,1,1599,2,C,58,P
1601_01,Earth,False,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,Elenna Mulley,0,1601,1,G,255,P
1602_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,Vina Chardsons,0,1602,1,F,307,S
1603_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,Tyle Carreralend,0,1603,1,F,317,P
1603_02,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Card Carreralend,1,1603,2,G,256,P
1603_03,Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Carreralend,1,1603,3,G,256,P
1604_01,Earth,False,TRAPPIST-1e,24.0,False,2.0,3.0,0.0,616.0,161.0,Dellie Rostarks,0,1604,1,G,257,P
1606_01,Europa,False,TRAPPIST-1e,20.0,False,13.0,817.0,0.0,1435.0,22.0,Furuson Oilloody,1,1606,1,E,116,S
1608_01,Earth,False,TRAPPIST-1e,24.0,False,1158.0,193.0,798.0,2.0,0.0,Glena Dicksons,0,1608,1,F,319,P
1611_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,Lorey Torrez,1,1611,1,G,248,S
1612_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,Furuson Entenedy,1,1612,1,E,101,P
1612_02,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Arraid Entenedy,1,1612,2,E,101,P
1613_01,Earth,False,55 Cancri e,16.0,False,825.0,9.0,0.0,0.0,42.0,Judya Josey,0,1613,1,F,,S
1614_01,Mars,False,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,Duckes Conie,0,1614,1,F,321,P
1615_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,6.0,685.0,0.0,Kencey Lopelases,0,1615,1,F,322,P
1615_02,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Therta Harperez,1,1615,2,G,259,P
1615_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Terina Lopelases,1,1615,3,G,259,P
1617_01,Mars,False,PSO J318.5-22,37.0,False,295.0,1575.0,19.0,515.0,0.0,Ots Blan,0,1617,1,D,53,P
1619_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Vanard Hinglendez,1,1619,1,G,249,S
1621_01,Earth,False,55 Cancri e,25.0,False,553.0,0.0,1.0,239.0,8.0,Jeane Dukertyler,1,1621,1,F,308,S
1621_02,Earth,False,PSO J318.5-22,25.0,False,172.0,129.0,41.0,0.0,341.0,Valex Dukertyler,0,1621,2,F,308,S
1622_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Jayrin Sau,1,1622,1,F,323,P
1624_01,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Joanry Barbes,1,1624,1,G,250,S
1624_02,Earth,False,55 Cancri e,46.0,False,612.0,0.0,62.0,0.0,0.0,Dorice Barbes,1,1624,2,G,250,S
1624_03,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Eristy Barbes,1,1624,3,G,250,S
1625_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Weznif Patimonne,1,1625,1,C,59,P
1625_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,930.0,0.0,2113.0,98.0,Dabik Patimonne,0,1625,2,C,59,P
1626_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,9.0,0.0,0.0,1.0,Raceky Logannon,0,1626,1,F,324,P
1628_01,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Zauri Foraud,1,1628,1,B,71,S
1630_01,Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,Rayne Cofferson,1,1630,1,G,252,S
1630_02,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Shery Cofferson,0,1630,2,G,252,S
1630_03,Earth,False,TRAPPIST-1e,37.0,False,0.0,27.0,11.0,732.0,5.0,Elanda Cofferson,0,1630,3,F,309,S
1631_01,Earth,False,TRAPPIST-1e,61.0,False,1215.0,32.0,0.0,0.0,362.0,Toniel Kennetty,0,1631,1,E,118,S
1632_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cella Fatted,1,1632,1,C,62,S
1633_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ferry Thony,1,1633,1,G,261,P
1633_02,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Tyrony Thony,1,1633,2,G,261,P
1634_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Armen Conleydenan,0,1634,1,G,253,S
1635_01,Earth,False,TRAPPIST-1e,22.0,False,1300.0,0.0,0.0,0.0,1134.0,Iandy Tuckers,0,1635,1,F,325,P
1636_01,Earth,False,TRAPPIST-1e,41.0,False,139.0,666.0,6.0,71.0,25.0,Daisya Connelson,0,1636,1,G,254,S
1637_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Leony Ricews,1,1637,1,G,255,S
1638_01,Earth,False,TRAPPIST-1e,19.0,False,414.0,0.0,66.0,307.0,0.0,Roydo Ballocks,0,1638,1,E,119,S
1640_01,Earth,False,TRAPPIST-1e,21.0,False,305.0,0.0,1.0,618.0,2.0,Essara Scotterkins,1,1640,1,G,262,P
1644_01,Earth,False,55 Cancri e,14.0,False,0.0,2.0,0.0,0.0,794.0,Lavey Waltonnedy,0,1644,1,F,327,P
1645_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Andace Thonyderson,0,1645,1,F,,S
1646_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,885.0,0.0,0.0,Marily Monroellynn,1,1646,1,G,264,P
1647_01,Earth,False,TRAPPIST-1e,33.0,False,954.0,0.0,10.0,3.0,2.0,Juanna Fisheparks,0,1647,1,F,328,P
1649_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Hinglendez,0,1649,1,G,265,P
1650_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Walla Hodes,1,1650,1,G,258,S
1651_01,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,Camina Wonglasquez,0,1651,1,G,266,P
1651_02,Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Ebonyd Lynnerett,1,1651,2,G,266,P
1651_03,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Wonglasquez,1,1651,3,G,266,P
1653_01,Europa,False,TRAPPIST-1e,47.0,False,4.0,1303.0,830.0,774.0,2.0,Phernar Oderient,0,1653,1,A,19,S
1655_01,Earth,False,TRAPPIST-1e,28.0,False,3202.0,0.0,0.0,0.0,5.0,Karay Dicksons,0,1655,1,F,,S
1655_02,Earth,False,TRAPPIST-1e,40.0,False,0.0,807.0,0.0,0.0,0.0,Nadie Dicksons,1,1655,2,F,310,S
1656_01,Earth,False,TRAPPIST-1e,17.0,False,1.0,160.0,37.0,0.0,0.0,Keithy Mallerez,0,1656,1,F,311,S
1657_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,218.0,109.0,5321.0,Shally Alest,0,1657,1,G,267,P
1658_01,Mars,False,TRAPPIST-1e,27.0,False,1150.0,0.0,6.0,4.0,0.0,Sallos Part,1,1658,1,F,312,S
1659_01,Earth,False,TRAPPIST-1e,41.0,False,0.0,82.0,3.0,0.0,718.0,Rayle Pugherman,0,1659,1,F,313,S
1660_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,1.0,0.0,905.0,0.0,Estina Cardner,0,1660,1,E,122,S
1661_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Arin Fringh,0,1661,1,A,20,S
1661_02,Europa,False,TRAPPIST-1e,57.0,False,0.0,62.0,0.0,2136.0,178.0,Almino Earmeter,0,1661,2,A,20,S
1661_03,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Quarkib Fringh,1,1661,3,A,20,S
1661_04,Europa,False,TRAPPIST-1e,37.0,False,0.0,2390.0,0.0,1306.0,0.0,Branev Fringh,0,1661,4,A,20,S
1662_01,Earth,False,PSO J318.5-22,20.0,False,127.0,0.0,0.0,542.0,0.0,Wenise Sterson,0,1662,1,F,314,S
1663_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Carita Villenson,1,1663,1,G,268,P
1666_01,Europa,False,TRAPPIST-1e,38.0,False,158.0,787.0,2820.0,0.0,86.0,Askedus Retefule,1,1666,1,D,59,S
1668_01,Earth,False,TRAPPIST-1e,22.0,False,2.0,0.0,6.0,101.0,536.0,Millia Watsongley,0,1668,1,F,316,S
1669_01,Mars,False,TRAPPIST-1e,31.0,False,2436.0,0.0,147.0,16.0,0.0,Flams Spane,0,1669,1,F,317,S
1669_02,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Spuffs Spane,1,1669,2,F,317,S
1669_03,Mars,False,55 Cancri e,21.0,False,1481.0,0.0,881.0,0.0,0.0,Pokix Perte,0,1669,3,F,317,S
1670_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,67.0,213.0,2.0,1442.0,Aleen Sancasey,0,1670,1,G,269,P
1670_02,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Jordy Sancasey,0,1670,2,G,269,P
1671_01,Europa,False,55 Cancri e,27.0,False,0.0,859.0,0.0,6704.0,64.0,Muonan Mosteraked,0,1671,1,B,73,S
1672_01,Earth,False,TRAPPIST-1e,29.0,False,7.0,0.0,0.0,797.0,0.0,Elicia Solivers,0,1672,1,F,318,S
1673_01,Earth,False,55 Cancri e,16.0,False,876.0,0.0,5.0,1.0,16.0,Benny Perrerojass,0,1673,1,F,330,P
1674_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,,0,1674,1,G,260,S
1676_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Staffersby,0,1676,1,G,270,P
1677_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,87.0,0.0,0.0,0.0,Warry Robins,0,1677,1,E,103,P
1681_01,Earth,False,TRAPPIST-1e,34.0,False,1.0,89.0,0.0,793.0,0.0,Tonia Englence,0,1681,1,G,261,S
1682_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Miten Watte,1,1682,1,F,331,P
1685_01,Earth,False,55 Cancri e,51.0,False,0.0,260.0,91.0,0.0,264.0,Sanda Dillestron,0,1685,1,F,,S
1685_02,Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Vana Dillestron,0,1685,2,G,272,P
1685_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Camina Dillestron,1,1685,3,G,272,P
1687_01,Mars,False,TRAPPIST-1e,26.0,True,714.0,450.0,208.0,0.0,44.0,Bases Batte,0,1687,1,F,334,P
1688_01,Earth,False,TRAPPIST-1e,27.0,False,233.0,554.0,0.0,0.0,0.0,Tyle Webstenson,0,1688,1,E,124,S
1688_02,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Claura Webstenson,0,1688,2,F,,S
1688_03,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Line Webstenson,1,1688,3,G,262,S
1690_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,26.0,88.0,5.0,754.0,Heryle Paulllegory,0,1690,1,F,335,P
1691_01,Mars,False,TRAPPIST-1e,27.0,False,3482.0,1234.0,1155.0,0.0,0.0,Sesh Giba,0,1691,1,F,321,S
1694_01,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Iria Chavezalez,1,1694,1,G,263,S
1695_01,Earth,False,TRAPPIST-1e,26.0,False,324.0,0.0,201.0,2.0,256.0,Fredy Moraleney,0,1695,1,G,264,S
1696_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,760.0,17.0,15331.0,427.0,Alam Iderinelay,0,1696,1,B,55,P
1697_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,13.0,0.0,773.0,0.0,Hollie Blainson,0,1697,1,G,274,P
1698_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Cakes Make,1,1698,1,E,125,S
1699_01,Earth,False,55 Cancri e,47.0,False,0.0,574.0,0.0,0.0,68.0,Sall Barkeretton,1,1699,1,F,336,P
1700_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Zavior Waring,1,1700,1,B,74,S
1700_02,Europa,False,TRAPPIST-1e,64.0,False,0.0,4.0,0.0,6200.0,622.0,Solaron Waring,0,1700,2,B,74,S
1704_01,Mars,False,TRAPPIST-1e,13.0,False,1112.0,0.0,687.0,0.0,3.0,Tors Breke,0,1704,1,D,60,S
1704_02,Mars,False,55 Cancri e,18.0,False,86.0,1164.0,516.0,0.0,0.0,Allota Fincy,1,1704,2,D,60,S
1705_01,Mars,False,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,Barave Chake,0,1705,1,E,126,S
1708_01,Earth,False,PSO J318.5-22,70.0,False,0.0,3.0,1.0,2.0,1290.0,Lavey Hopez,0,1708,1,F,338,P
1709_01,Mars,False,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,Jurbet Minen,0,1709,1,F,326,S
1709_02,Mars,False,TRAPPIST-1e,23.0,False,2210.0,0.0,89.0,0.0,0.0,Bet Minen,1,1709,2,D,61,S
1709_03,Mars,False,TRAPPIST-1e,35.0,False,1313.0,0.0,24.0,0.0,1.0,Bleark Minen,0,1709,3,F,,S
1709_04,Mars,False,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,Donut Minen,0,1709,4,E,127,S
1709_05,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Fams Minen,1,1709,5,F,326,S
1709_06,Mars,False,TRAPPIST-1e,15.0,False,1554.0,0.0,646.0,20.0,1241.0,Tyog Minen,0,1709,6,D,61,S
1709_07,Mars,False,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,Cocowl Minen,0,1709,7,F,326,S
1710_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Mcgowaymond,1,1710,1,G,276,P
1711_01,Earth,False,TRAPPIST-1e,51.0,False,437.0,244.0,908.0,825.0,0.0,,0,1711,1,F,327,S
1712_01,Mars,False,TRAPPIST-1e,17.0,False,139.0,0.0,959.0,21.0,0.0,,0,1712,1,F,339,P
1712_02,Mars,False,TRAPPIST-1e,27.0,False,103.0,1.0,49.0,2421.0,24.0,Cinets Pamca,0,1712,2,F,339,P
1713_01,Earth,False,TRAPPIST-1e,43.0,False,84.0,726.0,2.0,0.0,0.0,Calvia Dyers,0,1713,1,G,277,P
1714_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Parsoney,0,1714,1,G,265,S
1715_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Camily Mirandry,0,1715,1,G,266,S
1717_01,Earth,False,TRAPPIST-1e,40.0,False,813.0,0.0,473.0,236.0,0.0,Alicey Franankson,1,1717,1,E,105,P
1717_02,Earth,False,TRAPPIST-1e,38.0,False,4.0,0.0,0.0,0.0,1679.0,Yola Fielsenders,0,1717,2,E,105,P
1718_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Elindy Reyervaney,1,1718,1,F,,S
1719_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Kerryn Savaraldez,0,1719,1,G,278,P
1721_01,Earth,False,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,Frandy Alest,0,1721,1,F,341,P
1723_01,Earth,False,TRAPPIST-1e,15.0,False,852.0,0.0,0.0,135.0,0.0,Ivaney Holcompson,0,1723,1,E,128,S
1724_01,Europa,False,55 Cancri e,59.0,False,8.0,1563.0,0.0,73.0,31.0,Hekark Diateous,1,1724,1,A,21,S
1725_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,201.0,0.0,0.0,603.0,Breney Wheelez,0,1725,1,F,328,S
1727_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Barte,1,1727,1,F,342,P
1727_02,Mars,False,55 Cancri e,52.0,False,1279.0,0.0,1061.0,359.0,0.0,Emoles Barte,0,1727,2,D,54,P
1728_01,Earth,False,TRAPPIST-1e,38.0,False,553.0,0.0,0.0,87.0,243.0,Elle Bakerson,0,1728,1,G,280,P
1729_01,Earth,False,TRAPPIST-1e,26.0,False,21.0,0.0,499.0,568.0,0.0,Billya Merce,1,1729,1,F,343,P
1730_01,Earth,False,55 Cancri e,17.0,False,68.0,0.0,0.0,0.0,795.0,Elson Curton,1,1730,1,E,106,P
1731_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Alfrey Santry,1,1731,1,G,281,P
1731_02,Earth,False,55 Cancri e,20.0,False,1.0,808.0,0.0,0.0,0.0,Lestie Santry,1,1731,2,G,281,P
1733_01,Earth,False,TRAPPIST-1e,15.0,False,1336.0,108.0,0.0,0.0,0.0,Stevey Chanan,0,1733,1,F,344,P
1734_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Guadae Patrichane,1,1734,1,G,283,P
1736_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Therry Blancoy,0,1736,1,G,284,P
1738_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,19.0,467.0,0.0,Rosey Sawyerson,0,1738,1,E,129,S
1738_02,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Wenny Sawyerson,1,1738,2,G,268,S
1739_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Wine Jarvey,1,1739,1,G,269,S
1740_01,Earth,False,TRAPPIST-1e,22.0,False,762.0,13.0,10.0,0.0,0.0,Eillis Torrez,0,1740,1,G,270,S
1742_01,Mars,False,PSO J318.5-22,34.0,True,49.0,478.0,387.0,0.0,0.0,Anack Trad,0,1742,1,D,55,P
1745_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,1310.0,0.0,221.0,6064.0,,0,1745,1,E,130,S
1746_01,Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Clers Bache,1,1746,1,F,331,S
1747_01,Earth,False,55 Cancri e,19.0,False,0.0,0.0,496.0,13.0,0.0,Line Santantines,1,1747,1,G,271,S
1748_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,2.0,807.0,Jeresa Burchrison,0,1748,1,G,287,P
1748_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Erice Burchrison,0,1748,2,G,287,P
1748_03,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Keithy Burchrison,1,1748,3,G,287,P
1749_01,Earth,True,PSO J318.5-22,59.0,False,0.0,0.0,0.0,0.0,0.0,Monald Coley,0,1749,1,G,288,P
1752_01,Earth,False,55 Cancri e,15.0,False,1006.0,1.0,0.0,0.0,308.0,Dell Chavezalez,1,1752,1,F,333,S
1753_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Amela Moodson,1,1753,1,G,272,S
1755_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Leneva Mulley,0,1755,1,G,273,S
1757_01,Earth,False,TRAPPIST-1e,67.0,False,26.0,809.0,0.0,39.0,26.0,Juline Bradamss,0,1757,1,F,334,S
1758_01,Earth,False,TRAPPIST-1e,55.0,False,587.0,0.0,0.0,318.0,3.0,Maril Fielsenders,0,1758,1,G,274,S
1760_01,Earth,False,TRAPPIST-1e,50.0,False,742.0,21.0,10.0,26.0,4.0,Elicey Cardsay,0,1760,1,F,336,S
1761_01,Earth,False,55 Cancri e,23.0,False,145.0,490.0,17.0,49.0,1.0,Ine Sweekstarks,0,1761,1,F,347,P
1762_01,Earth,False,PSO J318.5-22,21.0,False,2400.0,7.0,0.0,20.0,0.0,Sylvin Casez,1,1762,1,E,132,S
1762_02,Earth,False,TRAPPIST-1e,15.0,False,104.0,0.0,0.0,174.0,253.0,Thery Casez,0,1762,2,G,275,S
1763_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,3240.0,0.0,59.0,0.0,Diskeon Stering,1,1763,1,E,133,S
1764_01,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Gies Laai,1,1764,1,F,337,S
1764_02,Mars,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cin Laai,0,1764,2,E,134,S
1766_01,Earth,False,55 Cancri e,21.0,False,112.0,0.0,0.0,0.0,1333.0,Ronne Adavisons,0,1766,1,F,338,S
1767_01,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hekaron Gleroling,1,1767,1,C,65,S
1767_02,Europa,False,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,Decruxa Stewder,1,1767,2,C,65,S
1767_03,Europa,False,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,Coxatik Gleroling,1,1767,3,C,65,S
1767_04,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Coxah Gleroling,1,1767,4,C,65,S
1768_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,24.0,0.0,732.0,0.0,Artis Beckeey,0,1768,1,G,276,S
1769_01,Mars,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Choney Sinda,1,1769,1,F,339,S
1770_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Tauxon Wincer,1,1770,1,B,75,S
1771_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,338.0,436.0,0.0,0.0,Antone Cardner,1,1771,1,G,291,P
1772_01,Mars,False,TRAPPIST-1e,30.0,False,1220.0,0.0,49.0,39.0,0.0,Cheats Butty,0,1772,1,F,348,P
1774_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Anakes Canie,1,1774,1,E,135,S
1775_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,870.0,0.0,14.0,Murie Mejiaddox,1,1775,1,G,277,S
1776_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,809.0,0.0,0.0,Lynnon Wolffy,0,1776,1,G,278,S
1778_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Stanya Adkinson,0,1778,1,G,279,S
1779_01,Earth,False,55 Cancri e,37.0,False,164.0,603.0,0.0,0.0,11.0,Evan Hermanapp,1,1779,1,F,349,P
1781_01,Europa,False,55 Cancri e,28.0,False,0.0,11026.0,0.0,0.0,12.0,Alballa Brailidy,1,1781,1,C,66,S
1782_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Stald Moodson,0,1782,1,F,,S
1782_02,Earth,False,TRAPPIST-1e,40.0,False,596.0,0.0,135.0,73.0,0.0,Carold Moodson,0,1782,2,F,341,S
1783_01,Earth,False,55 Cancri e,42.0,False,28.0,0.0,0.0,0.0,591.0,Carma Garnettiz,0,1783,1,G,281,S
1783_02,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Francy Garnettiz,0,1783,2,G,281,S
1785_01,Mars,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Miten Kniva,0,1785,1,E,107,P
1786_01,Earth,False,TRAPPIST-1e,51.0,False,28.0,94.0,0.0,34.0,638.0,Violey Jacostaney,0,1786,1,F,342,S
1792_01,Mars,False,TRAPPIST-1e,73.0,False,27.0,2.0,71.0,1208.0,0.0,Duckes Brazo,0,1792,1,F,352,P
1796_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Alcyon Hariourcal,1,1796,1,C,67,S
1797_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Blanspe,1,1797,1,B,57,P
1798_01,Earth,False,TRAPPIST-1e,39.0,False,1.0,275.0,33.0,376.0,105.0,Bel Mcfarley,0,1798,1,E,137,S
1799_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,639.0,0.0,84.0,180.0,Shalle Leonaldez,0,1799,1,G,295,P
1800_01,Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Jarena Goffey,1,1800,1,G,283,S
1800_02,Earth,True,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Goffey,0,1800,2,G,283,S
1800_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Vick Goffey,0,1800,3,G,283,S
1800_04,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Annah Morsentley,1,1800,4,G,283,S
1800_05,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Goffey,1,1800,5,G,283,S
1802_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,2.0,787.0,1.0,Alley Brantuarez,0,1802,1,E,109,P
1803_01,Earth,False,55 Cancri e,23.0,False,0.0,169.0,0.0,553.0,0.0,Nelsie Puckley,0,1803,1,F,354,P
1804_01,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Minies Curle,1,1804,1,F,355,P
1805_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Doryn Bradlerson,1,1805,1,G,284,S
1806_01,Mars,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Goos Hotte,0,1806,1,E,138,S
1807_01,Europa,False,55 Cancri e,30.0,False,0.0,3722.0,4.0,140.0,4045.0,Ainor Ingetrody,0,1807,1,B,58,P
1808_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,763.0,8.0,2.0,30.0,Rician Pollarkeeks,0,1808,1,F,346,S
1810_01,Mars,False,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,Whee Ruité,0,1810,1,F,356,P
